study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJDA74549	DRP000499	SAMD00015767	DRS001141	DRX001127	DRR001635	DRA000478	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer IIx	Human ICESeq(+), template 3		PAIRED	RNA-Seq	TRANSCRIPTOMIC	RANDOM	50538475	7681848200	UT_ENG	2012-06-08	2017-08-11	Illumina Genome Analyzer IIx sequencing; Human ICESeq(+), template 3	Homo sapiens strain:Human ICESeq Genome sequencing	DRP000499	DRX001127	DRR001635	3413741972;3421015393;	922887eb21750ad1914144410e06823f;ad66b86bdc4dc06e55383b774834c748;	ftp.sra.ebi.ac.uk/vol1/fastq/DRR001/DRR001635/DRR001635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR001/DRR001635/DRR001635_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR001/DRR001635/DRR001635_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR001/DRR001635/DRR001635_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/DRR001/DRR001635/DRR001635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR001/DRR001635/DRR001635_2.fastq.gz;							4934842779	38a5febc6e439d8f10405bdbca6691d8	ftp.sra.ebi.ac.uk/vol1/drr/DRR001/DRR001635	fasp.sra.ebi.ac.uk:/vol1/drr/DRR001/DRR001635	ftp.sra.ebi.ac.uk/vol1/drr/DRR001/DRR001635				SAMD00015767		Human ICESeq CE+		2012-06-08
PRJDA74549	DRP000499	SAMD00015768	DRS001142	DRX001128	DRR001636	DRA000478	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer IIx	Human ICESeq(++), template 3		PAIRED	RNA-Seq	TRANSCRIPTOMIC	RANDOM	70715306	10748726512	UT_ENG	2012-06-08	2017-08-11	Illumina Genome Analyzer IIx sequencing; Human ICESeq(++), template 3	Homo sapiens strain:Human ICESeq Genome sequencing	DRP000499	DRX001128	DRR001636	4758665579;4764459812;	3a84e94530573ccde1d68d843e103efe;f0d6545ac9e62a58bcfff9ff5f0aecde;	ftp.sra.ebi.ac.uk/vol1/fastq/DRR001/DRR001636/DRR001636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR001/DRR001636/DRR001636_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR001/DRR001636/DRR001636_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR001/DRR001636/DRR001636_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/DRR001/DRR001636/DRR001636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR001/DRR001636/DRR001636_2.fastq.gz;							6952064554	16717ce1169a489dbd7749326e4b3dbb	ftp.sra.ebi.ac.uk/vol1/drr/DRR001/DRR001636	fasp.sra.ebi.ac.uk:/vol1/drr/DRR001/DRR001636	ftp.sra.ebi.ac.uk/vol1/drr/DRR001/DRR001636				SAMD00015768		Human ICESeq CE++		2012-06-08
PRJDA74549	DRP000499	SAMD00015766	DRS001140	DRX001126	DRR001637	DRA000478	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer IIx	Human ICESeq(-), template 3		PAIRED	RNA-Seq	TRANSCRIPTOMIC	RANDOM	60897679	9256447208	UT_ENG	2012-06-08	2017-08-11	Illumina Genome Analyzer IIx sequencing; Human ICESeq(-), template 3	Homo sapiens strain:Human ICESeq Genome sequencing	DRP000499	DRX001126	DRR001637	4258600066;4244019384;	ad13835b71395cd8446728ea5fabc673;075f8922b2b9618d87f2e0445d3a8897;	ftp.sra.ebi.ac.uk/vol1/fastq/DRR001/DRR001637/DRR001637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR001/DRR001637/DRR001637_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR001/DRR001637/DRR001637_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR001/DRR001637/DRR001637_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/DRR001/DRR001637/DRR001637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR001/DRR001637/DRR001637_2.fastq.gz;							6232970813	7e46ff931bf1a15d16d6b449d925e681	ftp.sra.ebi.ac.uk/vol1/drr/DRR001/DRR001637	fasp.sra.ebi.ac.uk:/vol1/drr/DRR001/DRR001637	ftp.sra.ebi.ac.uk/vol1/drr/DRR001/DRR001637				SAMD00015766		Human ICESeq CE-		2012-06-08
PRJDA74549	DRP000499	SAMD00015767	DRS001141	DRX001127	DRR001638	DRA000478	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer IIx	Human ICESeq(+), template 3		PAIRED	RNA-Seq	TRANSCRIPTOMIC	RANDOM	50425095	7664614440	UT_ENG	2012-06-08	2017-08-11	Illumina Genome Analyzer IIx sequencing; Human ICESeq(+), template 3	Homo sapiens strain:Human ICESeq Genome sequencing	DRP000499	DRX001127	DRR001638	3452730959;3496774950;	eefabc419e8dcde72dc9de1706b52498;117d049e05112f5ba2a4848f7bea3f1c;	ftp.sra.ebi.ac.uk/vol1/fastq/DRR001/DRR001638/DRR001638_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR001/DRR001638/DRR001638_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR001/DRR001638/DRR001638_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR001/DRR001638/DRR001638_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/DRR001/DRR001638/DRR001638_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR001/DRR001638/DRR001638_2.fastq.gz;							5064268469	caef4200f27321e6b2997955a1604af9	ftp.sra.ebi.ac.uk/vol1/drr/DRR001/DRR001638	fasp.sra.ebi.ac.uk:/vol1/drr/DRR001/DRR001638	ftp.sra.ebi.ac.uk/vol1/drr/DRR001/DRR001638				SAMD00015767		Human ICESeq CE+		2012-06-08
PRJDA74549	DRP000499	SAMD00015768	DRS001142	DRX001128	DRR001641	DRA000478	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer IIx	Human ICESeq(++), template 3		PAIRED	RNA-Seq	TRANSCRIPTOMIC	RANDOM	38751707	5890259464	UT_ENG	2012-06-08	2017-08-11	Illumina Genome Analyzer IIx sequencing; Human ICESeq(++), template 3	Homo sapiens strain:Human ICESeq Genome sequencing	DRP000499	DRX001128	DRR001641	2624276434;2595552964;	ceecbd87f744ed9512f2bac8f092e2c0;32b673415a2fe6bb34c2cfe634db9c1e;	ftp.sra.ebi.ac.uk/vol1/fastq/DRR001/DRR001641/DRR001641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR001/DRR001641/DRR001641_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR001/DRR001641/DRR001641_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR001/DRR001641/DRR001641_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/DRR001/DRR001641/DRR001641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR001/DRR001641/DRR001641_2.fastq.gz;							3800978997	12dca2b59f111898a4bd272bf2f14090	ftp.sra.ebi.ac.uk/vol1/drr/DRR001/DRR001641	fasp.sra.ebi.ac.uk:/vol1/drr/DRR001/DRR001641	ftp.sra.ebi.ac.uk/vol1/drr/DRR001/DRR001641				SAMD00015768		Human ICESeq CE++		2012-06-08
PRJDA74549	DRP000499	SAMD00015767	DRS001141	DRX001127	DRR001642	DRA000478	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer IIx	Human ICESeq(+), template 3		PAIRED	RNA-Seq	TRANSCRIPTOMIC	RANDOM	43357956	6590409312	UT_ENG	2012-06-08	2017-08-11	Illumina Genome Analyzer IIx sequencing; Human ICESeq(+), template 3	Homo sapiens strain:Human ICESeq Genome sequencing	DRP000499	DRX001127	DRR001642	2942145967;2944099961;	77bae5b3a262ec8f7f1ee482f58d4d46;4f04b385562a710d5a29cc7a48e4b5c2;	ftp.sra.ebi.ac.uk/vol1/fastq/DRR001/DRR001642/DRR001642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR001/DRR001642/DRR001642_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR001/DRR001642/DRR001642_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR001/DRR001642/DRR001642_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/DRR001/DRR001642/DRR001642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR001/DRR001642/DRR001642_2.fastq.gz;							4251196830	a2e093530a5451cd0b1482ff5165cd7c	ftp.sra.ebi.ac.uk/vol1/drr/DRR001/DRR001642	fasp.sra.ebi.ac.uk:/vol1/drr/DRR001/DRR001642	ftp.sra.ebi.ac.uk/vol1/drr/DRR001/DRR001642				SAMD00015767		Human ICESeq CE+		2012-06-08
PRJEB2445	ERP000546	SAMEA962344	ERS025085	ERX011186	ERR030890	ERA022994	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	HCT20160		SINGLE	RNA-Seq	TRANSCRIPTOMIC	cDNA	64313204	4823490300	ILLUMINA-CA	2011-03-17	2018-11-16	Illumina HiSeq 2000 sequencing; Illumina bodyMap2 transcriptome	Illumina bodyMap2 transcriptome	E-MTAB-513	E-MTAB-513:A20G14AAX1_s3	E-MTAB-513:75bp_mRNA_Seq_FCA_s_3_sequence.txt.gz	3702183745	4f72218c11ba958a63843e27f28f2025	ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030890/ERR030890.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR030/ERR030890/ERR030890.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030890/ERR030890.fastq.gz	3789469312	2de6066e6698909be2c99dee3816e537	ftp.sra.ebi.ac.uk/vol1/run/ERR030/ERR030890/75bp_mRNA_Seq_FCA_s_3_sequence.txt.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR030/ERR030890/75bp_mRNA_Seq_FCA_s_3_sequence.txt.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR030/ERR030890/75bp_mRNA_Seq_FCA_s_3_sequence.txt.gz	ILLUMINA_NATIVE_FASTQ	3786311936	574a08c4de04d0230925a4832168fe05	ftp.sra.ebi.ac.uk/vol1/err/ERR030/ERR030890	fasp.sra.ebi.ac.uk:/vol1/err/ERR030/ERR030890	ftp.sra.ebi.ac.uk/vol1/err/ERR030/ERR030890				E-MTAB-513:HCT20160	ArrayExpress	HCT20160		2011-03-10
PRJEB10881	ERP012180	SAMEA3541615	ERS848764	ERX1097381	ERR1018443	ERA485834	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	Truseq	50	PAIRED	RNA-Seq	TRANSCRIPTOMIC	Oligo-dT	83307799	13829094634	445 N Fifth St	2015-09-22	2018-11-16	Illumina HiSeq 2000 paired end sequencing	Integrated Genomic Analysis of Survival Outliers in Glioblastoma	ena-STUDY-445 N Fifth St-16-09-2015-18:38:28:405-445	ena-EXPERIMENT-445 N Fifth St-16-09-2015-18:38:23:423-1	ena-RUN-445 N Fifth St-16-09-2015-18:38:23:423-1	4670256694;4745991999;	a00945caebccba32adb4dfe52f76f2dd;95e5057badce3a36c06e095b3e569ae7;	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1018443/ERR1018443_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1018443/ERR1018443_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018443/ERR1018443_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018443/ERR1018443_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1018443/ERR1018443_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1018443/ERR1018443_2.fastq.gz;	10414077277	f1bac146e32725620c6ed1e9abf8fa81	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018443/TGen_RNA_CWRU_118T.bam	fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018443/TGen_RNA_CWRU_118T.bam	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018443/TGen_RNA_CWRU_118T.bam	BAM	9841928139	4f2354e80ad98a90adce44c960c2174c	ftp.sra.ebi.ac.uk/vol1/err/ERR101/003/ERR1018443	fasp.sra.ebi.ac.uk:/vol1/err/ERR101/003/ERR1018443	ftp.sra.ebi.ac.uk/vol1/err/ERR101/003/ERR1018443				TGen_CWRU_118		TGen GBM Outlier sequencing samples	0	2015-09-16
PRJEB10881	ERP012180	SAMEA3541611	ERS848760	ERX1097395	ERR1018457	ERA485834	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	Truseq	50	PAIRED	RNA-Seq	TRANSCRIPTOMIC	Oligo-dT	69869391	11598318906	445 N Fifth St	2015-09-22	2018-11-16	Illumina HiSeq 2000 paired end sequencing	Integrated Genomic Analysis of Survival Outliers in Glioblastoma	ena-STUDY-445 N Fifth St-16-09-2015-18:38:28:405-445	ena-EXPERIMENT-445 N Fifth St-16-09-2015-18:38:23:426-15	ena-RUN-445 N Fifth St-16-09-2015-18:38:23:426-15	3960060114;4007796887;	1542b75bf39a6f6c4aa077ef9a95758f;ca41d59a0e732e356dd04026869b02ca;	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1018457/ERR1018457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1018457/ERR1018457_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018457/ERR1018457_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018457/ERR1018457_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1018457/ERR1018457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1018457/ERR1018457_2.fastq.gz;	8910729612	abf60fe7b05722e5eaf6eab48f16c9f7	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018457/TGen_RNA_CWRU_795T.bam	fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018457/TGen_RNA_CWRU_795T.bam	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018457/TGen_RNA_CWRU_795T.bam	BAM	8270218032	828a35bf6a3bb0e7d2ce0fa7cb4b2782	ftp.sra.ebi.ac.uk/vol1/err/ERR101/007/ERR1018457	fasp.sra.ebi.ac.uk:/vol1/err/ERR101/007/ERR1018457	ftp.sra.ebi.ac.uk/vol1/err/ERR101/007/ERR1018457				TGen_CWRU_795		TGen GBM Outlier sequencing samples	0	2015-09-16
PRJEB2939	ERP001304	SAMEA1322601	ERS105746	ERX080874	ERR103421	ERA098369	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer II	C01		SINGLE	RNA-Seq	TRANSCRIPTOMIC	RANDOM	34762558	2641954408	The Ramaciotti Centre, NSW, Australia	2012-05-15	2018-11-16	Illumina Genome Analyzer II sequencing; mRNA Sequencing of STG in schizophrenia	mRNA Sequencing of STG in schizophrenia	E-MTAB-1030	E-MTAB-1030:C01	E-MTAB-1030:C01.fastq.gz	2244548555	c5c2d3f1b583d56e12adc8bc162c1259	ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/ERR103421/ERR103421.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR103/ERR103421/ERR103421.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/ERR103421/ERR103421.fastq.gz	2279626041	5f204876807b93421156da5c95d00241	ftp.sra.ebi.ac.uk/vol1/run/ERR103/ERR103421/C01.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR103/ERR103421/C01.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR103/ERR103421/C01.fastq.gz	FASTQ	1916814940	b082e4696329811548d6cb1fb9d5760b	ftp.sra.ebi.ac.uk/vol1/err/ERR103/ERR103421	fasp.sra.ebi.ac.uk:/vol1/err/ERR103/ERR103421	ftp.sra.ebi.ac.uk/vol1/err/ERR103/ERR103421				E-MTAB-1030:C01	ArrayExpress	C01		2012-03-19
PRJEB2939	ERP001304	SAMEA1322585	ERS105734	ERX080862	ERR103422	ERA098369	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer II	C02		SINGLE	RNA-Seq	TRANSCRIPTOMIC	RANDOM	14881181	1130969756	The Ramaciotti Centre, NSW, Australia	2012-05-15	2018-11-16	Illumina Genome Analyzer II sequencing; mRNA Sequencing of STG in schizophrenia	mRNA Sequencing of STG in schizophrenia	E-MTAB-1030	E-MTAB-1030:C02	E-MTAB-1030:C02.fastq.gz	1118497899	f02bb8b0aa2fe8c14b85bf85debe2474	ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/ERR103422/ERR103422.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR103/ERR103422/ERR103422.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/ERR103422/ERR103422.fastq.gz	1133317023	525a4c7a01a209d5e01634a6d7579383	ftp.sra.ebi.ac.uk/vol1/run/ERR103/ERR103422/C02.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR103/ERR103422/C02.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR103/ERR103422/C02.fastq.gz	FASTQ	938488892	b49d1e033c4f5d3a6e7c50129af29096	ftp.sra.ebi.ac.uk/vol1/err/ERR103/ERR103422	fasp.sra.ebi.ac.uk:/vol1/err/ERR103/ERR103422	ftp.sra.ebi.ac.uk/vol1/err/ERR103/ERR103422				E-MTAB-1030:C02	ArrayExpress	C02		2012-03-19
PRJEB2939	ERP001304	SAMEA1322596	ERS105729	ERX080857	ERR103423	ERA098369	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer II	C04		SINGLE	RNA-Seq	TRANSCRIPTOMIC	RANDOM	31819015	2386426125	The Ramaciotti Centre, NSW, Australia	2012-05-15	2018-11-16	Illumina Genome Analyzer II sequencing; mRNA Sequencing of STG in schizophrenia	mRNA Sequencing of STG in schizophrenia	E-MTAB-1030	E-MTAB-1030:C04	E-MTAB-1030:C04.fastq.gz	2090583845	fd53dd653f2313e6a0a26dddd5656633	ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/ERR103423/ERR103423.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR103/ERR103423/ERR103423.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/ERR103423/ERR103423.fastq.gz	2128072882	e58f524db04daaa608b0d364070820e8	ftp.sra.ebi.ac.uk/vol1/run/ERR103/ERR103423/C04.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR103/ERR103423/C04.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR103/ERR103423/C04.fastq.gz	FASTQ	1775939416	809f4686356942e15807e3e3abf3c82a	ftp.sra.ebi.ac.uk/vol1/err/ERR103/ERR103423	fasp.sra.ebi.ac.uk:/vol1/err/ERR103/ERR103423	ftp.sra.ebi.ac.uk/vol1/err/ERR103/ERR103423				E-MTAB-1030:C04	ArrayExpress	C04		2012-03-19
PRJEB2939	ERP001304	SAMEA1322600	ERS105733	ERX080861	ERR103424	ERA098369	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer II	C05		SINGLE	RNA-Seq	TRANSCRIPTOMIC	RANDOM	39185846	2978124296	The Ramaciotti Centre, NSW, Australia	2012-05-15	2018-11-16	Illumina Genome Analyzer II sequencing; mRNA Sequencing of STG in schizophrenia	mRNA Sequencing of STG in schizophrenia	E-MTAB-1030	E-MTAB-1030:C05	E-MTAB-1030:C05.fastq.gz	2596621930	c9d175129051ed8eb071af097b4cb2f5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/ERR103424/ERR103424.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR103/ERR103424/ERR103424.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/ERR103424/ERR103424.fastq.gz	2633386511	398f5b9c3fd8ab8cd5c79397c5e5aac2	ftp.sra.ebi.ac.uk/vol1/run/ERR103/ERR103424/C05.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR103/ERR103424/C05.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR103/ERR103424/C05.fastq.gz	FASTQ	2250290306	6e344431e18d664131d5d4c6fc270971	ftp.sra.ebi.ac.uk/vol1/err/ERR103/ERR103424	fasp.sra.ebi.ac.uk:/vol1/err/ERR103/ERR103424	ftp.sra.ebi.ac.uk/vol1/err/ERR103/ERR103424				E-MTAB-1030:C05	ArrayExpress	C05		2012-03-19
PRJEB2939	ERP001304	SAMEA1322595	ERS105745	ERX080873	ERR103425	ERA098369	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer II	C06		SINGLE	RNA-Seq	TRANSCRIPTOMIC	RANDOM	13593635	1033116260	The Ramaciotti Centre, NSW, Australia	2012-05-15	2018-11-16	Illumina Genome Analyzer II sequencing; mRNA Sequencing of STG in schizophrenia	mRNA Sequencing of STG in schizophrenia	E-MTAB-1030	E-MTAB-1030:C06	E-MTAB-1030:C06.fastq.gz	1031266535	28a9fda72f7dc879f9d2be84d5594978	ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/ERR103425/ERR103425.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR103/ERR103425/ERR103425.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/ERR103425/ERR103425.fastq.gz	1045685647	ba991e4ed18e5131e6e6e10b59ac6a04	ftp.sra.ebi.ac.uk/vol1/run/ERR103/ERR103425/C06.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR103/ERR103425/C06.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR103/ERR103425/C06.fastq.gz	FASTQ	865055026	58f4799f524783ae927acf08eca496da	ftp.sra.ebi.ac.uk/vol1/err/ERR103/ERR103425	fasp.sra.ebi.ac.uk:/vol1/err/ERR103/ERR103425	ftp.sra.ebi.ac.uk/vol1/err/ERR103/ERR103425				E-MTAB-1030:C06	ArrayExpress	C06		2012-03-19
PRJEB2939	ERP001304	SAMEA1322599	ERS105741	ERX080869	ERR103426	ERA098369	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer II	C10		SINGLE	RNA-Seq	TRANSCRIPTOMIC	RANDOM	34946328	2655920928	The Ramaciotti Centre, NSW, Australia	2012-05-15	2018-11-16	Illumina Genome Analyzer II sequencing; mRNA Sequencing of STG in schizophrenia	mRNA Sequencing of STG in schizophrenia	E-MTAB-1030	E-MTAB-1030:C10	E-MTAB-1030:C10.fastq.gz	2472539767	6f97de3cd79441b951174708dde5188f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/ERR103426/ERR103426.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR103/ERR103426/ERR103426.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/ERR103426/ERR103426.fastq.gz	2507654661	74d9c766a4898fadc4483fc6a718e609	ftp.sra.ebi.ac.uk/vol1/run/ERR103/ERR103426/C10.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR103/ERR103426/C10.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR103/ERR103426/C10.fastq.gz	FASTQ	2134316097	742bf0aa3ebb472decc38f6f8fd797e6	ftp.sra.ebi.ac.uk/vol1/err/ERR103/ERR103426	fasp.sra.ebi.ac.uk:/vol1/err/ERR103/ERR103426	ftp.sra.ebi.ac.uk/vol1/err/ERR103/ERR103426				E-MTAB-1030:C10	ArrayExpress	C10		2012-03-19
PRJEB2939	ERP001304	SAMEA1322584	ERS105743	ERX080871	ERR103427	ERA098369	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer II	C23		SINGLE	RNA-Seq	TRANSCRIPTOMIC	RANDOM	33654971	2524122825	The Ramaciotti Centre, NSW, Australia	2012-05-15	2018-11-16	Illumina Genome Analyzer II sequencing; mRNA Sequencing of STG in schizophrenia	mRNA Sequencing of STG in schizophrenia	E-MTAB-1030	E-MTAB-1030:C23	E-MTAB-1030:C23.fastq.gz	2193964987	de99f1174a73e4996069726eacd6c318	ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/ERR103427/ERR103427.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR103/ERR103427/ERR103427.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/ERR103427/ERR103427.fastq.gz	2231516839	a3806b4cc8720e8ddc23febb81a863aa	ftp.sra.ebi.ac.uk/vol1/run/ERR103/ERR103427/C23.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR103/ERR103427/C23.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR103/ERR103427/C23.fastq.gz	FASTQ	1877892671	2386d521def9d56c11336f86f38ed69e	ftp.sra.ebi.ac.uk/vol1/err/ERR103/ERR103427	fasp.sra.ebi.ac.uk:/vol1/err/ERR103/ERR103427	ftp.sra.ebi.ac.uk/vol1/err/ERR103/ERR103427				E-MTAB-1030:C23	ArrayExpress	C23		2012-03-19
PRJEB2939	ERP001304	SAMEA1322594	ERS105739	ERX080867	ERR103428	ERA098369	9606	Homo sapiens	ILLUMINA	Illumina Genome Analyzer II	C25		SINGLE	RNA-Seq	TRANSCRIPTOMIC	RANDOM	35210065	2675964940	The Ramaciotti Centre, NSW, Australia	2012-05-15	2018-11-16	Illumina Genome Analyzer II sequencing; mRNA Sequencing of STG in schizophrenia	mRNA Sequencing of STG in schizophrenia	E-MTAB-1030	E-MTAB-1030:C25	E-MTAB-1030:C25.fastq.gz	2544926121	7eccb2755af753b3eb742f67429d303e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/ERR103428/ERR103428.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR103/ERR103428/ERR103428.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR103/ERR103428/ERR103428.fastq.gz	2580946147	12ce1a6faa1cb7a976dc36fb2ce3a359	ftp.sra.ebi.ac.uk/vol1/run/ERR103/ERR103428/C25.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR103/ERR103428/C25.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR103/ERR103428/C25.fastq.gz	FASTQ	2189600573	728d468de7a8e34f1659e95321c63925	ftp.sra.ebi.ac.uk/vol1/err/ERR103/ERR103428	fasp.sra.ebi.ac.uk:/vol1/err/ERR103/ERR103428	ftp.sra.ebi.ac.uk/vol1/err/ERR103/ERR103428				E-MTAB-1030:C25	ArrayExpress	C25		2012-03-19
